ICV190,O=C1N(C(C(C1=O)=C2)=CC=C2I)CC(C=CC(F)=C3)=C3Cl
ICV775,O=C1[C@H](C[C@H](NC([C@H]2N(C(COC3=C(Cl)C=C(Cl)C=C3)=O)C[C@]([H])(CCC4)[C@@]24[H])=O)C([H])=O)CCN1
ICV222,O=C(CN1C2=CC=CC=C2N=N1)N(C(C=C3)=CC=C3NC(C(C)(C)C)=O)C(C4=CSC=C4)C(NC(C)(C)C)=O
ICV138,O=C1C(=O)N(C2=CC=C(C=C12)S(=O)(=O)N3CCN(CCC=4C=CC=CC4)CC3)CC=5C=CC=6C=CC=CC6C5
ICV64,C(N[C@H](C(N[C@@H](CC1=CC=CC=C1)[C@H](C[C@H](CC2=CC=CC=C2)NC(COC3=C(C)C=CC=C3C)=O)O)=O)CC(C)C)(=O)C4=CC=5C(N4)=CC=CC5
ICV271,[C@H](C(N[C@H](C(NCC1=CC=CC=N1)=O)CCC)=O)(NC(OCC2=CC=CC=C2)=O)CC(C)C
ICV401,O[C@H]1[C@@](O[C@H](CO)[C@H]1O)(N2N=C(C(N)=O)N=C2)[H]
ICV61,C(C(N[C@H](C(N[C@@H](CC1=CC=CC=C1)[C@H](C[C@H](CC2=CC=CC=C2)NC(COC3=C(C)C=CC=C3C)=O)O)=O)CC(C)C)=O)C4=CC5=C(C=C4)C=CC=C5
ICV282,OC1=C2C(O[C@@H](CC2=O)C3=CC(O)=C(OC)C=C3)=CC(O)=C1C/C=C(/CCC=C(C)C)\C
ICV277,OC1=C2C(=CC3=C1CCC(CCCC(C)(C)O)(C)O3)O[C@@](CC2=O)(C4=CC(OC)=C(OC)C(O)=C4)[H]
ICV362,O=C1C=2C(C3=C(C1=O)C(C)=CO3)=CC=C4C2CCC[C@@]4(C(OC)=O)C
ICV328,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(N[C@@H](COC)C4=CC=CC=C4)=O)CC3
ICV430,CN(C)C(C)CN1C2=C(C=CC=C2)SC3=C1C=CC=C3
ICV791,C(\CN1C=CN=C1)(=N\OCC2=C(Cl)C=C(Cl)C=C2)/C3=C(Cl)C=C(Cl)C=C3
ICV3,[C@@H](CC1=CC=CC=C1)(NC([C@@H](NC([C@@H](NC(OC(C)(C)C)=O)CO)=O)[C@@H](C)C)=O)C(N[C@@H](C[C@H]2C(=O)NCC2)/C=C/C(OCC)=O)=O
ICV683,O=C(OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2)C
ICV380,O=N(=O)C=1C=CC=CC1SCC2=NNC(=S)N2CC=C
ICV97,CC(N[C@@H](CO)C(N[C@@H](C)C(N[C@H](C(N[C@@H](CC(C)C)C(N[C@H](C=O)CC1=CN=CN1)=O)=O)C(C)C)=O)=O)=O
ICV790,O=C(NN1CCCCC1)C2=NN(C3=CC=C(Cl)C=C3Cl)C(C=4C=CC(Cl)=CC4)=C2C
ICV719,NC=1C2=C(N=CC(CC(CC#C)C3=CC=C(C(N[C@@H](CCC(O)=O)C(O)=O)=O)C=C3)=N2)N=C(N)N1
ICV297,O=C1C=2C(C3=C(C1=O)[C@@H](C)CO3)=CC=C4C2CCCC4(C)C
ICV335,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC4=CC(Cl)=CC=C4)=O)CC3
ICV663,[C@H](C(N[C@H](C(N[C@@H](C[C@H]1C(=O)NCC1)/C=C/C(C)=O)=O)CC(C)C)=O)(NC(OCC2=CC=CC=C2)=O)CNC(C(C)(C)C)=O
ICV44,N#CC=1C(I)=CC=CC1SC=2N=C(N=C(N2)OC)OC
ICV211,CC(O[Hg]C1=CC=CC=C1)=O
ICV750,O=C1[C@H](C[C@H](NC([C@H]2N(C(COC3=CC(F)=C(F)C=C3)=O)C[C@@]4([H])[C@]2([H])C4(C)C)=O)C([H])=O)CCN1
ICV92,[C@H](CC1=CC=CC=C1)(C(NC2=C(Cl)C=C(N(=O)=O)C=C2)=O)NC([C@@H](NC([C@@H](NC(=O)C3=CC=CC=C3)[C@@H](C)C)=O)CC(C)C)=O
ICV302,[C@@H](NC(=O)C1=C(OC)C=CC=C1)(C)C2=CC3=C(C=C2)C=CC=C3
ICV762,O=C1[C@H](C[C@H](NC([C@H]2N(C(C3=NN4C(C=CC=C4)=C3)=O)C[C@]([H])(CCC5)[C@@]25[H])=O)C([H])=O)CCN1
ICV331,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC4=CC(C(NC)=O)=CC=C4)=O)CC3
ICV316,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC4=CC(OC)=CC=C4)=O)CC3
ICV377,C(/C=C/C1=CC=C(O)C=C1)(=O)C2=C(O)C=C(O)C=C2
ICV115,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4=CC(C(OC(C)C)=CC=C5)=C5N4)=O)=O
ICV291,O=C(C=CC1=CC=C(O)C(O)=C1)C=C(O)C=CC2=CC=C(O)C(O)=C2
ICV43,N#CC1=CC(F)=CC=C1SC=2N=C(N=C(N2)OC)OC
ICV634,C([C@H](NC([C@@H](NC(OC1CCC(C(C)C)CC1)=O)CC(C)C)=O)C=O)[C@@H]2CCNC2=O
ICV729,OC1=CC(=CC(O)=C1O)C(=O)OC1=C(O)C(O)=CC(=C1)C(=O)OC[C@H]1OC(OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@@H]1OC(=O)C1=CC(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C(O)C(O)=C1
ICV258,O=C(C1=C(N2C)C=CC(S(=O)(N3CCN(C)CC3)=O)=C1)C2=O
ICV49,[C@@H](CC1=CC=CC=C1)(NC([C@@H](NC(OCC2=CC=CC=C2)=O)[C@@H](C)C)=O)C(N[C@@H](C[C@H]3C(=O)NCC3)/C=C/C(OCC)=O)=O
ICV339,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC4=CC(F)=CC=C4)=O)CC3
ICV83,O=C1C=2C(C(=O)NN1CC([C@H](C[C@H]3C(=O)NCC3)NC([C@@H](NC([C@@H](NC([C@@H](NC(C)=O)[C@@H](C)C)=O)[C@@H](C)O)=O)CC(C)C)=O)=O)=CC=CC2
ICV184,C(N[C@H](C(N[C@@H](CC1=CC=CC=C1)[C@H](C[C@H](CC2=CC=CC=C2)NC(COC3=C(C)C=CC=C3C)=O)O)=O)CC(C)C)(=O)C=4C=5C(OCC4)=CC=C(Cl)C5
ICV171,O=C(ON1N=NC=2C=CC=CC21)C3=CC=4C=CC=CC4N3
ICV488,O=C(N(C)C)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3CCC(O)(C4=CC=C(Cl)C=C4)CC3
ICV117,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4=CC(C(O)=CC=C5)=C5N4)=O)=O
ICV387,S=C1NNC(=NNC2=CC=C(I)C=C2)N1NC3C=CCC3
ICV104,[C@H](NC([C@@H](NC([C@@H](NC(OCC1=CC=CC=C1)=O)[C@@H](C)C)=O)CC(C)C)=O)(CCC(=O)N2CCOCC2)C(C(F)(F)F)=O
ICV342,O=C(NCC=1C=CC=C(F)C1)C2CCN(CC2)C(C3=CC=CC=4C=NC=CC43)C
ICV286,C(C[C@@H](CC(CCC1=CC(O)=C(O)C=C1)=O)O)C2=CC(O)=C(O)C=C2
ICV180,N1=C2N=C(SC2=CC=3SC(=NC13)N)N
ICV229,O=C(N(C1=CC=C(C(C=CC=N2)=C2OC)C=C1)CC3=CSC=C3)CN4C5=CC=CC=C5N=N4
ICV372,C(C=C(C)C)C1=C(C=C(CC=C(C)C)C(O)=C1O)[C@]2(OC=3C(CC2)=CC=C(O)C3)[H]
ICV764,O=C1[C@H](C[C@H](NC([C@H]2N(C(/C=C/C3=CC=C(OC)C=C3OC)=O)C[C@]([H])(CCC4)[C@@]24[H])=O)C([H])=O)CCN1
ICV304,[C@@H](NC(=O)C1=C(C)C=CC=C1C)(C)C2=CC3=C(C=C2)C=CC=C3
ICV206,OC1=C(/C=N/C2=CC=C(C([O-])=O)C=C2)C3=C(OC4C3CCCC4)C=C1
ICV300,[C@@H](NC(=O)C1=C(C)C=CC=C1)(C)C2=CC3=C(C=C2)C=CC=C3
ICV393,O=C1C(C(OC(C(C=C2O)=CC(O)=C2O)=C1O)=CC(O)=C3)=C3O
ICV385,S=C1NNC(=NNC2=CC=C(Br)C=C2)N1NC3C=CCC3
ICV121,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4=NC5=C(C=CC=C5)S4)=O)=O
ICV33,C(=C\1/C(=NN(C1=O)C2=CC=C(C(C)(C)C)C=C2)C3=CC=CC=C3)\C=4OC(=CC4)C5=C(C(O)=O)C=CC=C5
ICV421,[C@H]([C@@H](C/C=C/C)C)(O)[C@@]1(N(C)C(=O)[C@H]([C@@H](C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]([C@@H](C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC1=O)[H]
ICV632,O=C(OCC1CCC(F)(CC1)F)N[C@@H](CC(C)C)C(N[C@H](C(O)S(=O)(O)=O)C[C@H]2C(NCC2)=O)=O
ICV721,C([C@@H](NC(OC)=O)C(C)C)(=O)N1[C@@H](CCC1)C=2NC(=CN2)C3=CC=C(C=C3)C4=CC=C(C=C4)C=5NC(=NC5)[C@H]6N(C([C@@H](NC(OC)=O)C(C)C)=O)CCC6
ICV68,O=C(C=CC=1C=CC=CC1)NC=2C=CC=CC2SCCCN(C)C
ICV379,O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C(O)C3
ICV134,N#CC1=CC=C2C(=C1)C(=O)C(=O)N2CC=3C(=NOC3C)C
ICV193,O=C1C(C(N(C1=O)CC2=CC3=CC=CC=C3S2)=CC=C4)=C4Cl
ICV129,O=C(C1=CC=C(OCC(=O)NC(C)(C)C)C(Cl)=C1Cl)C(=C)CC
ICV240,O=C(C1=C(N2)C=CC(Br)=C1)C2=O
ICV391,OC1=CC=C(C=C1OC)C23OC4(O)CC(O)(O2)CC(O)(O3)C4
ICV183,[C@H](CC1=CC=CC=C1)([C@H](C[C@H](CC2=CC=CC=C2)NC(COC3=C(C)C=CC=C3C)=O)O)NC([C@@H](NC(=O)C=4OC(N(=O)=O)=CC4)CC(C)C)=O
ICV247,O=C(C1=C(N2)C=CC(S(=O)(N3CCN(C)CC3)=O)=C1)C2=O
ICV296,[C@@H](NC(=O)C1=CC(C)=CC=C1)(C)C2=CC3=C(C=C2)C=CC=C3
ICV693,O[C@H]1[C@]2(O[C@@]3(O[C@]([C@H](C([C@H]([C@H]([C@H](C)[C@@]4(O[C@@]([C@H](C(O)=O)CC)(CC[C@@H]4C)[H])[H])O)C)=O)CC)([C@@H](C)C[C@H]3C)[H])C=C1)O[C@@](C)(CC2)[C@@]5(O[C@@H](C)[C@](CC)(O)CC5)[H]
ICV800,O([C@@H](CCNC)C1=CC=CS1)C=2C3=C(C=CC2)C=CC=C3
ICV639,[C@@H](C[C@H]1C(=O)NCC1)(NC([C@@H](NC(OC2CCC(CC)CC2)=O)CC(C)C)=O)C(S(=O)(=O)O)O
ICV666,[C@@H](C[C@H]1C(=O)NCC1)(NC([C@@H](NC([C@@H](NC([C@@H](NC(=O)C=2C=COC2)[C@@H](C)C)=O)C(C)C)=O)CC(C)C)=O)/C=C/C(OCC)=O
ICV374,OC1=CC=C2C(OC(C3=CC4=C(OC(C)(C)C(O)C4O)C(O)=C3CC=C(C)C)CC2)=C1
ICV225,O=C(CN1C2=CC=CC=C2N=N1)N(C(C=C3)=CC=C3N[S](C)(=O)=O)C(C4=CSC=C4)C(NC(C)(C)C)=O
ICV147,O=C1C=C(OC2=CC(OC)=CC(O)=C12)C=3C=CC(OC)=C(C3)C4=C(O)C=C(O)C=5C(=O)C=C(OC54)C=6C=CC(OC)=CC6
ICV221,O=C(CN1C2=CC=CC=C2N=N1)N(C(C=C3)=CC=C3NC(C4CCC4)=O)C(C5=CSC=C5)C(NC(C)(C)C)=O
ICV244,O=C(C1=C(N2)C=CC([N+]([O-])=O)=C1)C2=O
ICV167,O=C(NC(=N)N)C1=NC(Cl)=C(N=C1N)N2CCCCCC2
ICV203,O=C(NCCCN(C)C)/C(NC(C(C=C1)=CC=C1C)=O)=C/C2=CC=C(C3=CC([N+]([O-])=O)=CC=C3)O2
ICV29,C(=C/1\C(=NN(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)\C=4OC(=CC4)C5=C(C(O)=O)C=CC(Cl)=C5
ICV292,O=C(C=C(O)CCC1=CC=C(O)C(O)=C1)CCC2=CC=C(O)C(O)=C2
ICV771,O=C1[C@H](C[C@H](NC([C@H]2N(C(C(C)OC3=CC=C(OC)C=C3)=O)C[C@]([H])(CCC4)[C@@]24[H])=O)C([H])=O)CCN1
ICV133,O=C1C(=O)N(C=2C1=CC=CC2N(=O)=O)CC=3SC=4C=CC=CC4C3
ICV761,O=C1[C@H](C[C@H](NC([C@H]2N(C(C3=CC(C=CC=C4)=C4N3)=O)C[C@]([H])(CCC5)[C@@]25[H])=O)C([H])=O)CCN1
ICV143,O=C(C1=O)C2=C(C=CC(S(=O)(N3CC(C)CC(C)C3)=O)=C2)N1CC4=CC5=C(C=CC=C5)C=C4
ICV164,ClC=1C=C(Cl)C(O)=C(C1Cl)CC=2C(Cl)=C(Cl)C=C(Cl)C2O
ICV344,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC=4C=CC=NC4)=O)CC3
ICV89,[C@H](CC1=CC=CC=C1)(C(NC2=C(Cl)C=C(N(=O)=O)C=C2)=O)NC(=O)C3=CC(N)=C(N)C=C3
ICV162,N#CC=1C(=O)N=C(SCC2=CC=C(C=C2)N(=O)=O)NC1C=3C=CC(Cl)=CC3
ICV260,O=C(C1=C(N2C)C=CC(S(=O)(N3CCOCC3)=O)=C1)C2=O
ICV329,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC4=CC=C(CC)C=C4)=O)CC3
ICV786,O=C1NC=2C=CC=CC2N1C3CCN(CCCC(C4=CC=C(F)C=C4)C5=CC=C(F)C=C5)CC3
ICV312,[C@@H](NC(=O)C1=CC(CNC(OC(C)(C)C)=O)=CC=C1C)(C)C=2C3=C(C=CC2)C=CC=C3
ICV153,C(O)(=O)[C@]12[C@@]([C@@]3([C@@](C)(CC1)[C@@]4(C)[C@](CC3)([C@]5(C)[C@@](CC4)(C(C)(C)[C@@H](O)CC5)[H])[H])[H])([C@H](C(C)=C)CC2)[H]
ICV284,OC1=C2C(O[C@@H](CC2=O)C3=CC(O)=C(O)C=C3)=CC(O)=C1C/C=C(/CCC=C(C)C)\C
ICV202,O=C(NCC1=CC=CO1)CSC2=C3C(C(C(CCCC4)=C4C(N5CCOCC5)=N6)=C6S3)=NC=N2
ICV214,[O-][N+]1=C(S[Zn]SC2=CC=CC=[N+]2[O-])C=CC=C1
ICV238,O=C(N(C(C=C1)=CC=C1NC(CCOC)=O)CC2=CSC=C2)CN3C4=CC=CC=C4N=N3
ICV170,O=C(ON1N=NC=2C=CC=CC21)C=3C=CC=4N=CNC4C3
ICV690,O=C(NC=1C=C(C=C(C1)C(F)(F)F)N2C=NC(=C2)C)C3=CC=C(C(=C3)NC=4N=CC=C(N4)C5=CN=CC=C5)C
ICV216,CC1=CC=C(S[Zn]S2)C2=C1
ICV746,O=C1[C@H](C[C@H](NC([C@H]2N(C(C3=CC(C=CC=C4)=C4C=C3)=O)C[C@@]5([H])[C@]2([H])C5(C)C)=O)C([H])=O)CCN1
ICV243,O=C(C1=C(N2)C=CC(F)=C1)C2=O
ICV783,O=C(C=1C=C(C(O)=CC1O)C(C)C)N2CC3=CC=C(C=C3C2)CN4CCN(C)CC4
ICV306,[C@@H](N(C(=O)C1=C(C)C=CC=C1)C)(C)C=2C3=C(C=CC2)C=CC=C3
ICV259,O=C(C1=C(N2CC3=CC=CC=C3)C=CC(S(=O)(N4CCN(C)CC4)=O)=C1)C2=O
ICV442,O(C([C@@](CCCC(C)(C)O)(CC(OC)=O)O)=O)[C@H]1[C@@]2([C@@]3(N(CCC=4C2=CC5=C(C4)OCO5)CCC3)C=C1OC)[H]
ICV37,C(=C\1/C(=NN(C1=O)C2=CC(C(O)=O)=CC=C2)C3=CC=CC=C3)\C4=CC=C(OCC5=CC=CC=C5)C=C4
ICV191,O=C1N(C(C(C1=O)=C2)=CC=C2I)CC3OC4=CC=CC=C4OC3
ICV366,S=C(SSC(=S)N(CC)CC)N(CC)CC
ICV87,O=C1C=2C(C(=O)NN1CC([C@@H](NC([C@@H](NC([C@@H](NC([C@@H](NC(C)=O)[C@@H](C)C)=O)[C@H](OCC3=CC=CC=C3)C)=O)CC(C)C)=O)CCC(N(C)C)=O)=O)=CC=CC2
ICV763,O=C1[C@H](C[C@H](NC([C@H]2N(C(/C=C/C3=CC=CC=C3)=O)C[C@]([H])(CCC4)[C@@]24[H])=O)C([H])=O)CCN1
ICV792,C([C@]1(O[C@@H](COC2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)N5C(=O)N(C(CC)C)N=C5)CO1)C6=C(Cl)C=C(Cl)C=C6)N7C=NC=N7
ICV11,C(=O)(N1[C@@H](CN[C@@H](CC2=CN=CN2)C=O)C[C@]3([C@](C1)(CCCC3)[H])[H])C4=CC=C(C=C4)C5=CC=CC=C5
ICV279,OC1=C2C(O[C@@H]([C@@H](O)C2=O)C3=CC(OC)=C(O)C=C3)=CC(O)=C1C/C=C(/CCC=C(C)C)\C
ICV677,OCCN(C=1N=C2C(N=C(N=C2N3CCCCC3)N(CCO)CCO)=C(N1)N4CCCCC4)CCO
ICV640,[C@@H](C[C@H]1C(=O)NCC1)(NC([C@@H](NC(OC2CCC(C(C)C)CC2)=O)CC(C)C)=O)C(S(=O)(=O)O)O
ICV54,[C@@H](CC1=CC=CC=C1)(NC([C@@H](NC(=O)C=2C=C(C)ON2)[C@@H](C)C)=O)C(N[C@@H](CC3=CC=CC=C3)/C=C/C(OCC)=O)=O
ICV310,[C@@H](NC(=O)C1=C(COC)C=CC(N)=C1)(C)C=2C3=C(C=CC2)C=CC=C3
ICV641,[C@@H](C[C@H]1C(=O)NCC1)(NC([C@@H](NC(OCCCC2CCCCC2)=O)CC(C)C)=O)C(S(=O)(=O)O)O
ICV94,[C@H](CC1=CC=CC=C1)(C(NC2=C(Cl)C=C(N(=O)=O)C=C2)=O)NC([C@@H](NC([C@@H](NC(=O)C3=CC=CS3)C(C)C)=O)CC(C)C)=O
ICV732,O=C1N2[C@](C(=O)N(C)[C@@H](CC3=CC=C(OC)C=C3)C(=O)O[C@H](C)[C@H](NC([C@H](N(C(=O)[C@H]4N(C(C(C)=O)=O)CCC4)C)CC(C)C)=O)C(=O)N[C@]([C@H](CC)C)([C@@H](O)CC(=O)O[C@@H](C(C)C)C(=O)[C@H](C)C(=O)N[C@H]1CC(C)C)[H])(CCC2)[H]
ICV743,C(NS(=O)(=O)C1CC1)(=O)[C@]23[C@@](C2)(/C=C\CCCCN(C)C(=O)[C@]4([C@](C(=O)N3)(C[C@@H](OC=5C6=C(N=C(C5)C7=NC(C(C)C)=CS7)C(C)=C(OC)C=C6)C4)[H])[H])[H]
ICV429,ClC1=CC=C(C(N2CCN(CC2)CCOCCO)C3=CC=CC=C3)C=C1.CC(O)=O
ICV359,C[C@H](C1=CC=CC2=C1C=CC=C2)NC(C(C=CC=C3)=C3C)=O
ICV204,O=C(NCC1=CC=CO1)CSC2=NC(C3CCCCC3)=NC4=C2C=CC=C4
ICV754,O=C1[C@H](C[C@H](NC([C@H]2N(C(COC3=CC=C(OC(F)(F)F)C=C3)=O)C[C@@]4([H])[C@]2([H])C4(C)C)=O)C([H])=O)CCN1
ICV398,O=C1N([C@@]2(O[C@H](CO)[C@@H](F)C2)[H])C=C(C)C(=O)N1
ICV740,C(NS(=O)(=O)C1CC1)(=O)[C@]23[C@@](C2)(/C=C\CCCCC[C@H](NC(=O)C=4C=NC(C)=CN4)C(=O)N5[C@](C(=O)N3)(C[C@@H](OC6=C7C(=C8C(=N6)C=CC=C8)C=CC=C7)C5)[H])[H]
ICV793,C(CC1=CC=CC=C1)[C@]2(CCC)CC(O)=C([C@H](CC)C3=CC(NS(=O)(=O)C4=CC=C(C(F)(F)F)C=N4)=CC=C3)C(=O)O2
ICV255,O=C(C1=C(N2)C=CC(S(=O)(N3CCC(C)CC3)=O)=C1)C2=O
ICV395,O=C(N)C1=NC(F)=CNC1=O
ICV326,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(N[C@@H](C)C4=CC=CC=C4)=O)CC3
ICV748,O=C1[C@H](C[C@H](NC([C@H]2N(C(CCC3=CC(F)=CC=C3)=O)C[C@@]4([H])[C@]2([H])C4(C)C)=O)C([H])=O)CCN1
ICV28,C(=C/1\C(=NN(C1=O)C2=CC(C(O)=O)=CC=C2)C3=CC=CC=C3)\C=4OC(=CC4)C5=C(C(O)=O)C=CC(Cl)=C5
ICV27,C(=C/1\C(=NN(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)\C=4OC(=CC4)C5=C(C(O)=O)C=CC=C5
ICV384,S=C1NNC(=NNC=2C=CC=CC2Br)N1NC3C=CCC3
ICV375,OC1=CC=C(C(O)=C1)CCCC2=CC(O)=C(O)C(=C2CC=C(C)C)CC=C(C)C
ICV250,O=C(C1=C(N2)C=CC(S(=O)(N3CCN(CCC4=CC=CC=C4)CC3)=O)=C1)C2=O
ICV72,O=C(OCCC=1C=CC=CC1)C2=C(NC3=C(C(=O)CCC3)C2C=4C=CC=CC4N(=O)=O)C
ICV736,C=1C=CC2=C(C1)C3C=4C=CC=CC4C2(CCCNC)CC3
ICV4,[C@@H](CC1=CC=CC=C1)(CC([C@@H](NC(=O)C=2C=C(C)ON2)[C@@H](C)C)=O)C(N[C@@H](C[C@H]3C(=O)NCC3)/C=C/C(OCC)=O)=O
ICV52,[C@H](CC1=CC=CC=C1)(C(N[C@@H](CC2=CC=CC=C2)/C=C/C(OCC)=O)=O)CC([C@@H](NC(OCC3=CC=CC=C3)=O)[C@@H](C)C)=O
ICV710,O=C1C(O)=C(OC=2C(O)=C(O)C=C(O)C12)C=3C=CC(O)=CC3
ICV176,O=C(OC=1C=NC=C(Cl)C1)C2=CC=CC=3C=CNC32
ICV704,C(O)(=O)[C@H]1C=2C(O[C@@H]1C3=CC(O)=C(O)C=C3)=C(O)C=CC2/C=C/C(O[C@H](CC4=CC(O)=C(O)C=C4)C(O)=O)=O
ICV145,O(C1=C(OC=2C(C1=O)=C(O)C=C(O)C2)C3=CC(O)=C(O)C=C3)[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O
ICV245,O=C(C1=C(N2)C=CC(OC)=C1)C2=O
ICV295,[C@@H](NC(=O)C1=C(Cl)C=CC=C1)(C)C2=CC3=C(C=C2)C=CC=C3
ICV71,[C@@H](CC1=CC=CC=C1)(C[C@@H]([C@@H](NC(=O)C=2C=C(C)ON2)C(C)C)O)C(N[C@@H](C[C@H]3C(=O)NCC3)/C=C/C(OCC)=O)=O
ICV394,O=C1C(C(OC(C(C=C2)=CC=C2O)=C1)=CC(O)=C3O)=C3O
ICV157,O=C(NC=1C=CC=CC1Cl)CSC2=NC=CC(=N2)C3=C(SC(C4=NC(=CS4)C)=C3C)SC
ICV285,OC1=C2C(O[C@@H](CC2=O)C3=CC(OC)=C(O)C(OC)=C3)=CC(O)=C1C/C=C(/CCC=C(C)C)\C
ICV301,[C@@H](NC(=O)C1=CC=C(C)C=C1)(C)C2=CC3=C(C=C2)C=CC=C3
ICV720,O([C@@H]1[C@@H](C)[C@H](O[C@H]2C[C@](OC)(C)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]1(C)O)[C@H]3[C@H](O)[C@@H](N(C)C)C[C@@H](C)O3
ICV621,CN1[C@@]2(C=3C(=C4C(=CC3CC1)OCO4)OC=5C=C6[C@@](CC=7C=C(OC=8C=CC(C2)=CC8)C(OC)=CC7)(N(C)CCC6=CC5OC)[H])[H]
ICV351,O=C1C=CC(=O)N1CC
ICV624,O=C(OC1CCCCC1)N[C@@H](CC(C)C)C(N[C@H](C(O)S(=O)(O)=O)C[C@H]2C(NCC2)=O)=O
ICV194,O=C1C2=CC(I)=CC=C2N(C1=O)C/C=C/C3=CC4=CC=CC=C4S3
ICV14,C(=O)(N1[C@H](CN[C@@H](CC2=CN=CN2)C=O)C[C@@]3([C@@](C1)(CCCC3)[H])[H])C4=C(C=CC=C4)C5=CC=CC=C5
ICV298,C(CC(/C=C/CCC1=CC(O)=C(O)C=C1)=O)C2=CC(O)=C(O)C=C2
ICV210,O=C(C1=CC(B(O)O)=CC([N+]([O-])=O)=C1)OCC(C=CC=C2)=C2COC(C3=CC(B(O)O)=CC([N+]([O-])=O)=C3)=O
ICV798,[C@@](OCC[C@@H]1N(C)CCC1)(C)(C2=CC=C(Cl)C=C2)C3=CC=CC=C3
ICV675,O=C(C)N[C@H](C(N[C@@H](CN)C(NCC(NC/C=C/C(OC)=O)=O)=O)=O)CCC1=NC2=CC=CC=C2S1
ICV136,O=C1C(=O)N(C2=CC=C(C=C12)S(=O)(=O)N3CCC(C)CC3)CC=4C=CC=CC4
ICV173,O=C(ON1N=NC=2C=CC=CC21)C=3C=CC=4NC=CC4C3
ICV231,O=C(N(C1=CC=C(C2=CC=CC=C2)C=C1)CC3=CSC=C3)CN4C5=CC=CC=C5N=N4
ICV752,O=C1[C@H](C[C@H](NC([C@H]2N(C(COC3=CC(C(F)(F)F)=CC=C3)=O)C[C@@]4([H])[C@]2([H])C4(C)C)=O)C([H])=O)CCN1
ICV112,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4=CC(C=C(O)C=C5)=C5N4)=O)=O
ICV84,O=C1C=2C(C(=O)NN1CC([C@H](C[C@H]3C(=O)NCC3)NC([C@@H](NC([C@@H](NC([C@@H](NC(C)=O)[C@@H](C)C)=O)[C@H](OCC4=CC=CC=C4)C)=O)CC(C)C)=O)=O)=CC=CC2
ICV254,O=C(C1=C(N2)C=CC(S(=O)(N3CCOCC3)=O)=C1)C2=O
ICV774,O=C1[C@H](C[C@H](NC([C@H]2N(C(COC3=C(F)C=C(Cl)C=C3)=O)C[C@]([H])(CCC4)[C@@]24[H])=O)C([H])=O)CCN1
ICV664,[C@@H](C[C@H]1C(=O)NCC1)(NC([C@@H](NC([C@@H](NC([C@@H](NC(=O)C=2C=C(C)ON2)C)=O)C(C)C)=O)CC(C)C)=O)/C=C/C(OCC)=O
ICV23,C([C@H](NC([C@@H](NC(OCC1=CC=CC=C1)=O)CC(C)C)=O)C=O)C2C(=O)NCC2
